timestamp,value,outlier
2014-04-01 00:00:00,17.242444413288627,0.0
2014-04-01 00:05:00,24.509998709864803,0.0
2014-04-01 00:10:00,22.66321411974741,0.0
2014-04-01 00:15:00,28.53125786008997,0.0
2014-04-01 00:20:00,19.2235158991875,0.0
2014-04-01 00:25:00,21.835070356156134,0.0
2014-04-01 00:30:00,21.243472805750127,0.0
2014-04-01 00:35:00,24.309102380464143,0.0
2014-04-01 00:40:00,24.63049424514115,0.0
2014-04-01 00:45:00,22.418419975215585,0.0
2014-04-01 00:50:00,26.916761779553678,0.0
2014-04-01 00:55:00,27.656904236936633,0.0
2014-04-01 01:00:00,31.061509016487303,0.0
2014-04-01 01:05:00,34.133098152366635,0.0
2014-04-01 01:10:00,26.44084919130124,0.0
2014-04-01 01:15:00,38.77892057998649,0.0
2014-04-01 01:20:00,29.07420234148191,0.0
2014-04-01 01:25:00,39.002867744099774,0.0
2014-04-01 01:30:00,32.41427015672928,0.0
2014-04-01 01:35:00,43.53346593145042,0.0
2014-04-01 01:40:00,38.11140564514412,0.0
2014-04-01 01:45:00,32.77740919607154,0.0
2014-04-01 01:50:00,39.635096178052585,0.0
2014-04-01 01:55:00,34.232972271958936,0.0
2014-04-01 02:00:00,42.9086395217429,0.0
2014-04-01 02:05:00,35.83957825148076,0.0
2014-04-01 02:10:00,37.60660180098477,0.0
2014-04-01 02:15:00,45.0407335419857,0.0
2014-04-01 02:20:00,43.92466412559183,0.0
2014-04-01 02:25:00,45.8589032156447,0.0
2014-04-01 02:30:00,38.45681948739934,0.0
2014-04-01 02:35:00,49.86628397516819,0.0
2014-04-01 02:40:00,40.070389086488156,0.0
2014-04-01 02:45:00,48.49094269221045,0.0
2014-04-01 02:50:00,54.499140213783306,0.0
2014-04-01 02:55:00,48.10267870228526,0.0
2014-04-01 03:00:00,54.91514133169626,0.0
2014-04-01 03:05:00,55.12414401524367,0.0
2014-04-01 03:10:00,42.671945741453484,0.0
2014-04-01 03:15:00,57.10064749567032,0.0
2014-04-01 03:20:00,51.98869854268433,0.0
2014-04-01 03:25:00,55.31720637190337,0.0
2014-04-01 03:30:00,58.27067878500503,0.0
2014-04-01 03:35:00,52.85116906426702,0.0
2014-04-01 03:40:00,50.750839729603555,0.0
2014-04-01 03:45:00,51.36730352699194,0.0
2014-04-01 03:50:00,57.60342193792497,0.0
2014-04-01 03:55:00,54.80800969458819,0.0
2014-04-01 04:00:00,57.48677903856899,0.0
2014-04-01 04:05:00,59.13077141008306,0.0
2014-04-01 04:10:00,56.334023133722944,0.0
2014-04-01 04:15:00,50.422011858447874,0.0
2014-04-01 04:20:00,48.98690155927996,0.0
2014-04-01 04:25:00,59.51434225092292,0.0
2014-04-01 04:30:00,50.185746599030374,0.0
2014-04-01 04:35:00,63.20713510225648,0.0
2014-04-01 04:40:00,60.736813134501986,0.0
2014-04-01 04:45:00,53.55473092821753,0.0
2014-04-01 04:50:00,54.92472018897734,0.0
2014-04-01 04:55:00,63.886202970932864,0.0
2014-04-01 05:00:00,65.70040280196966,0.0
2014-04-01 05:05:00,54.1510381018782,0.0
2014-04-01 05:10:00,58.13982182211282,0.0
2014-04-01 05:15:00,60.238916301383206,0.0
2014-04-01 05:20:00,57.92578459717728,0.0
2014-04-01 05:25:00,56.178116937064736,0.0
2014-04-01 05:30:00,60.65629510897963,0.0
2014-04-01 05:35:00,57.84755138412718,0.0
2014-04-01 05:40:00,63.263504582093894,0.0
2014-04-01 05:45:00,60.2785145973774,0.0
2014-04-01 05:50:00,58.60334750197909,0.0
2014-04-01 05:55:00,64.98189680507969,0.0
2014-04-01 06:00:00,61.031815384335005,0.0
2014-04-01 06:05:00,55.17025830998443,0.0
2014-04-01 06:10:00,66.40163605486472,0.0
2014-04-01 06:15:00,58.91823142803407,0.0
2014-04-01 06:20:00,63.71889280530859,0.0
2014-04-01 06:25:00,54.946886735727475,0.0
2014-04-01 06:30:00,62.68729767540205,0.0
2014-04-01 06:35:00,52.85013837866243,0.0
2014-04-01 06:40:00,56.75271230055139,0.0
2014-04-01 06:45:00,64.37236455280868,0.0
2014-04-01 06:50:00,62.407379358024116,0.0
2014-04-01 06:55:00,66.07417645365298,0.0
2014-04-01 07:00:00,53.55030481186459,0.0
2014-04-01 07:05:00,60.84600703149081,0.0
2014-04-01 07:10:00,59.577990023287086,0.0
2014-04-01 07:15:00,64.522966709518,0.0
2014-04-01 07:20:00,61.67969299504223,0.0
2014-04-01 07:25:00,55.31873304727458,0.0
2014-04-01 07:30:00,53.77180052497048,0.0
2014-04-01 07:35:00,63.83578676895246,0.0
2014-04-01 07:40:00,60.91671192611759,0.0
2014-04-01 07:45:00,52.59799097753495,0.0
2014-04-01 07:50:00,61.3932535109887,0.0
2014-04-01 07:55:00,54.49143995932781,0.0
2014-04-01 08:00:00,59.097416273734474,0.0
2014-04-01 08:05:00,51.908293354726844,0.0
2014-04-01 08:10:00,47.84152921951809,0.0
2014-04-01 08:15:00,45.86669898842401,0.0
2014-04-01 08:20:00,54.99202545157389,0.0
2014-04-01 08:25:00,45.87822225275555,0.0
2014-04-01 08:30:00,49.359544468178925,0.0
2014-04-01 08:35:00,58.30056021517019,0.0
2014-04-01 08:40:00,53.97753200268095,0.0
2014-04-01 08:45:00,52.29160770194134,0.0
2014-04-01 08:50:00,49.177726126175244,0.0
2014-04-01 08:55:00,52.770367441515326,0.0
2014-04-01 09:00:00,53.06670541105238,0.0
2014-04-01 09:05:00,40.58897734042232,0.0
2014-04-01 09:10:00,50.599079650405855,0.0
2014-04-01 09:15:00,47.167373442851364,0.0
2014-04-01 09:20:00,47.06326488536635,0.0
2014-04-01 09:25:00,43.251665642497215,0.0
2014-04-01 09:30:00,45.257658372396634,0.0
2014-04-01 09:35:00,51.10269122783762,0.0
2014-04-01 09:40:00,45.05194813805592,0.0
2014-04-01 09:45:00,48.03891346676489,0.0
2014-04-01 09:50:00,44.25793579358018,0.0
2014-04-01 09:55:00,37.80839400490501,0.0
2014-04-01 10:00:00,41.137562356116945,0.0
2014-04-01 10:05:00,46.582567508643194,0.0
2014-04-01 10:10:00,31.033973920775217,0.0
2014-04-01 10:15:00,30.343415359170038,0.0
2014-04-01 10:20:00,32.61538886557797,0.0
2014-04-01 10:25:00,32.48899633199365,0.0
2014-04-01 10:30:00,38.30299221947101,0.0
2014-04-01 10:35:00,39.44079227179452,0.0
2014-04-01 10:40:00,37.93418153499301,0.0
2014-04-01 10:45:00,26.06575325464543,0.0
2014-04-01 10:50:00,32.09979453742258,0.0
2014-04-01 10:55:00,34.220933678355465,0.0
2014-04-01 11:00:00,33.113443874317916,0.0
2014-04-01 11:05:00,35.82284893342137,0.0
2014-04-01 11:10:00,32.73559317910214,0.0
2014-04-01 11:15:00,29.339141843353346,0.0
2014-04-01 11:20:00,24.774306577535537,0.0
2014-04-01 11:25:00,29.02402648218808,0.0
2014-04-01 11:30:00,21.88721861097187,0.0
2014-04-01 11:35:00,21.275522579880327,0.0
2014-04-01 11:40:00,20.45783843761149,0.0
2014-04-01 11:45:00,23.50976908195272,0.0
2014-04-01 11:50:00,18.304330081068784,0.0
2014-04-01 11:55:00,25.512492828153086,0.0
2014-04-01 12:00:00,19.833548195291787,0.0
2014-04-01 12:05:00,12.408153602325648,0.0
2014-04-01 12:10:00,18.010856703250386,0.0
2014-04-01 12:15:00,12.623809861222727,0.0
2014-04-01 12:20:00,22.429624551831978,0.0
2014-04-01 12:25:00,14.398628188338444,0.0
2014-04-01 12:30:00,15.844716227250625,0.0
2014-04-01 12:35:00,15.000333626983327,0.0
2014-04-01 12:40:00,10.09674916470315,0.0
